exited,creditscore,age,tenure,balance,numofproducts,estimatedsalary,IncomeBalanceRatio,CardProductRatio,geography_Germany,geography_Spain,hascrcard_1,gender_Male,isactivemember_1
1,644,46,6,12459,1,156787,0.08,0.0,0,1,0,0,0
0,505,37,6,159863,2,125307,1.28,0.0,1,0,0,0,1
0,471,23,6,104592,2,131736,0.79,50.0,1,0,1,1,0
0,722,50,4,132088,1,128262,1.03,100.0,0,1,1,0,1
0,577,39,4,0,2,91366,0.0,50.0,0,1,1,0,0
0,744,44,5,120654,1,82290,1.47,100.0,0,1,1,1,0
0,573,30,6,0,2,66190,0.0,50.0,0,0,1,0,0
0,653,32,4,83772,1,23920,3.5,0.0,0,0,0,0,1
0,660,31,6,172325,1,45438,3.79,0.0,0,0,0,0,1
0,787,46,7,117685,2,93360,1.26,50.0,0,0,1,1,1
0,617,41,7,0,2,14496,0.0,0.0,0,0,0,1,1
0,567,39,5,0,2,168521,0.0,0.0,0,0,0,1,0
0,682,64,9,0,2,103318,0.0,50.0,0,1,1,0,1
0,684,35,6,135871,1,87219,1.56,100.0,0,0,1,1,1
1,447,41,3,0,4,197490,0.0,25.0,0,0,1,1,1
1,625,49,4,128504,1,126812,1.01,100.0,1,0,1,0,0
0,585,36,7,0,2,94283,0.0,50.0,0,0,1,1,0
0,516,42,8,56228,1,46857,1.2,100.0,0,0,1,0,0
1,732,45,6,98792,1,81491,1.21,100.0,1,0,1,0,0
0,628,40,5,181768,2,129107,1.41,50.0,1,0,1,1,1
0,682,48,9,101198,1,49732,2.03,100.0,0,1,1,0,1
0,746,25,9,0,2,88728,0.0,0.0,0,0,0,1,1
0,655,60,3,0,2,86981,0.0,50.0,0,0,1,0,1
0,644,39,9,0,1,3740,0.0,100.0,0,0,1,0,0
0,778,34,5,139064,2,67949,2.05,0.0,0,0,0,1,0
0,617,35,2,104508,1,147636,0.71,100.0,0,0,1,0,1
1,660,35,9,113948,1,188891,0.6,100.0,1,0,1,1,0
0,537,47,10,0,2,25482,0.0,0.0,0,0,0,1,1
0,554,39,10,0,2,18391,0.0,50.0,0,0,1,0,1
0,806,31,9,0,2,140168,0.0,0.0,0,0,0,1,1
0,611,37,1,117524,2,161064,0.73,0.0,1,0,0,1,1
0,665,37,5,160389,1,183542,0.87,0.0,0,0,0,0,1
0,648,37,7,0,2,194238,0.0,50.0,0,0,1,0,0
0,692,27,1,125547,1,7900,15.89,0.0,0,0,0,1,0
0,507,46,6,92783,1,51424,1.8,100.0,0,1,1,1,1
1,696,49,5,97036,2,152450,0.64,50.0,1,0,1,1,0
0,681,34,3,0,2,55816,0.0,0.0,0,0,0,1,0
0,687,26,6,0,2,32909,0.0,50.0,0,0,1,0,1
0,641,40,5,102145,1,100637,1.01,100.0,0,1,1,1,1
0,507,33,1,113452,1,142911,0.79,0.0,0,0,0,0,0
0,688,46,8,155681,1,26287,5.92,100.0,0,1,1,0,0
1,535,38,8,127475,1,60775,2.1,0.0,1,0,0,1,0
0,701,41,10,0,2,146257,0.0,50.0,0,0,1,1,1
0,488,43,10,112751,1,28332,3.98,100.0,0,0,1,1,1
0,539,29,4,0,2,100919,0.0,50.0,0,0,1,0,1
1,674,45,7,144889,1,102591,1.41,100.0,0,0,1,1,1
0,538,40,8,0,2,25554,0.0,50.0,0,1,1,1,1
1,829,22,7,150126,1,152107,0.99,100.0,0,0,1,0,0
0,768,54,8,69712,1,69381,1.0,100.0,0,0,1,1,1
0,585,44,4,0,2,101728,0.0,0.0,0,1,0,0,1
0,581,31,3,0,2,89040,0.0,0.0,0,0,0,1,0
0,682,35,2,117438,2,16910,6.94,50.0,1,0,1,0,1
0,653,38,8,119315,1,150468,0.79,100.0,0,0,1,1,0
0,712,30,1,89571,1,177613,0.5,100.0,0,0,1,0,1
0,620,34,8,102251,1,120672,0.85,100.0,1,0,1,0,0
0,709,42,9,118546,1,77142,1.54,0.0,0,0,0,1,1
1,832,61,2,0,1,127804,0.0,0.0,0,0,0,1,1
0,635,38,0,103257,1,158344,0.65,0.0,0,1,0,1,0
0,749,43,1,124209,1,167179,0.74,100.0,0,1,1,0,1
0,836,41,7,150302,1,156036,0.96,100.0,0,1,1,0,1
0,542,34,8,108653,1,144725,0.75,0.0,0,1,0,1,1
0,645,45,8,85325,1,22558,3.78,0.0,0,0,0,0,0
0,844,29,8,0,2,147342,0.0,0.0,0,0,0,0,0
1,747,37,9,135776,3,85470,1.59,33.33,1,0,1,1,0
0,645,40,6,131411,1,194656,0.68,100.0,0,0,1,1,1
0,752,36,3,0,2,48505,0.0,50.0,0,1,1,0,1
0,760,41,6,0,2,101491,0.0,0.0,0,1,0,0,0
0,714,45,9,106431,2,164117,0.65,50.0,1,0,1,0,1
0,717,50,9,90305,1,124626,0.72,100.0,0,0,1,1,1
0,645,28,7,117466,2,34490,3.41,50.0,1,0,1,1,1
0,681,32,3,148884,2,90967,1.64,50.0,0,0,1,1,1
1,681,44,4,91115,2,24208,3.76,0.0,1,0,0,0,0
0,679,37,8,77373,2,174873,0.44,0.0,1,0,0,0,1
0,528,23,7,104744,1,170262,0.62,100.0,0,1,1,1,0
0,710,31,3,0,2,112289,0.0,50.0,0,0,1,0,1
0,733,39,5,91538,1,93783,0.98,100.0,1,0,1,1,1
0,724,32,6,0,2,150026,0.0,50.0,0,0,1,0,1
0,726,34,0,185734,1,102036,1.82,100.0,0,0,1,0,1
0,520,30,3,143396,2,898,159.68,50.0,0,0,1,1,1
0,556,40,5,125909,1,95124,1.32,100.0,0,0,1,1,1
0,579,45,2,0,2,11514,0.0,0.0,0,0,0,0,0
0,674,36,2,154525,1,27468,5.63,0.0,0,0,0,1,1
0,570,29,0,0,1,37092,0.0,100.0,0,0,1,0,0
0,631,51,8,100654,1,171587,0.59,100.0,0,0,1,1,0
0,623,44,1,83325,1,80828,1.03,0.0,0,1,0,1,1
0,665,35,8,110934,1,169287,0.66,100.0,0,0,1,1,0
0,523,36,8,113680,1,13197,8.61,0.0,0,1,0,0,0
0,706,31,1,117020,2,54439,2.15,50.0,1,0,1,1,0
0,619,49,9,145359,1,38186,3.81,100.0,0,0,1,0,0
1,593,39,8,151391,1,27274,5.55,100.0,1,0,1,0,0
0,608,66,8,123935,1,65758,1.88,100.0,0,1,1,1,1
0,526,36,0,0,2,97767,0.0,50.0,0,0,1,0,0
1,684,40,2,70291,1,115468,0.61,100.0,0,1,1,1,1
0,604,42,10,166031,1,98293,1.69,100.0,1,0,1,0,0
0,636,36,6,96643,1,182059,0.53,0.0,1,0,0,1,0
0,669,33,8,0,2,128538,0.0,0.0,0,1,0,0,1
0,624,71,7,0,2,108841,0.0,50.0,0,0,1,1,1
0,631,29,2,0,2,18581,0.0,50.0,0,0,1,1,1
0,753,48,4,0,2,146821,0.0,0.0,0,0,0,1,1
0,588,40,5,0,2,100727,0.0,0.0,0,0,0,1,0
0,729,26,4,97268,2,39356,2.47,50.0,1,0,1,1,0
1,602,42,10,0,2,169921,0.0,0.0,0,0,0,0,0
1,689,55,1,76296,1,42364,1.8,100.0,1,0,1,0,0
0,486,27,7,0,2,28823,0.0,50.0,0,1,1,1,0
1,809,42,6,64497,3,182436,0.35,0.0,1,0,0,0,1
0,562,38,5,0,1,115700,0.0,100.0,0,0,1,1,0
0,763,32,8,0,2,16725,0.0,50.0,0,1,1,0,0
0,669,57,5,0,2,56875,0.0,50.0,0,0,1,1,1
0,709,39,8,0,2,56214,0.0,50.0,0,0,1,1,0
0,554,45,4,0,2,193412,0.0,50.0,0,1,1,0,1
0,699,37,10,0,2,83263,0.0,0.0,0,0,0,1,0
0,732,54,0,134249,1,13404,10.02,0.0,0,1,0,1,1
1,625,45,3,0,1,184474,0.0,100.0,0,0,1,0,1
0,599,30,9,105443,1,121124,0.87,100.0,0,0,1,1,1
1,584,50,1,0,1,152567,0.0,0.0,0,1,0,0,1
0,499,35,10,0,2,10722,0.0,50.0,0,0,1,1,0
0,526,38,2,0,2,58010,0.0,0.0,0,1,0,1,0
1,625,35,5,86147,2,163440,0.53,50.0,1,0,1,0,0
0,537,38,1,96939,1,102606,0.94,100.0,0,1,1,0,1
0,696,47,1,106758,1,80591,1.32,100.0,0,1,1,1,1
0,679,33,9,112528,2,177362,0.63,50.0,0,0,1,0,0
1,684,60,2,116563,1,120257,0.97,100.0,0,0,1,1,0
0,850,32,4,0,1,180622,0.0,100.0,0,0,1,1,1
0,495,42,7,0,2,130404,0.0,0.0,0,1,0,0,0
0,537,38,6,141786,1,147797,0.96,0.0,0,1,0,0,1
0,850,41,3,136416,1,57844,2.36,0.0,0,0,0,1,1
0,513,30,5,0,2,162523,0.0,50.0,0,0,1,1,0
0,618,40,1,133245,2,54495,2.45,50.0,1,0,1,0,1
0,802,41,4,90757,2,169183,0.54,0.0,1,0,0,0,1
0,547,43,1,92350,1,80262,1.15,0.0,0,0,0,1,1
0,613,69,9,78778,1,8751,9.0,0.0,1,0,0,1,1
0,592,34,6,102143,2,102628,1.0,50.0,1,0,1,0,1
0,546,29,5,0,1,94823,0.0,100.0,0,0,1,1,1
0,721,37,4,98459,1,90821,1.08,0.0,1,0,0,1,0
1,671,47,7,114603,2,153194,0.75,50.0,1,0,1,0,0
0,624,35,2,0,2,87310,0.0,50.0,0,1,1,1,0
1,751,51,7,148074,1,146411,1.01,100.0,1,0,1,0,0
1,636,36,1,0,3,74048,0.0,33.33,0,1,1,1,1
1,607,62,8,108004,1,23386,4.62,100.0,0,1,1,0,1
0,509,29,0,107712,2,92898,1.16,50.0,1,0,1,0,1
0,653,35,9,0,2,45956,0.0,50.0,0,1,1,1,1
0,709,37,8,0,3,71738,0.0,33.33,0,1,1,0,0
0,559,32,9,145303,1,103560,1.4,100.0,0,0,1,1,0
0,684,37,4,138476,2,52367,2.64,50.0,1,0,1,1,1
1,635,27,8,127471,1,152916,0.83,100.0,0,0,1,0,1
0,709,26,6,156551,1,4410,35.5,0.0,0,0,0,1,1
1,656,49,9,97092,1,74771,1.3,100.0,1,0,1,0,0
1,793,32,2,0,2,193817,0.0,50.0,0,0,1,1,0
0,609,37,5,129312,1,26793,4.83,100.0,0,1,1,1,1
0,618,29,10,100315,2,32526,3.08,50.0,1,0,1,0,1
0,850,35,6,81684,1,824,99.13,100.0,0,0,1,0,0
1,669,51,3,88827,1,85250,1.04,0.0,0,1,0,1,0
0,594,40,0,152092,2,83508,1.82,50.0,1,0,1,1,1
0,616,71,4,0,2,173599,0.0,50.0,0,1,1,1,1
1,676,49,1,0,1,79342,0.0,100.0,0,0,1,0,0
0,608,38,9,102406,1,57600,1.78,0.0,0,1,0,0,1
0,710,21,4,109130,2,56191,1.94,50.0,0,0,1,1,1
0,695,29,5,0,2,6770,0.0,50.0,0,0,1,1,1
0,530,33,9,75242,1,101694,0.74,0.0,1,0,0,1,1
0,509,29,1,0,2,69113,0.0,50.0,0,1,1,1,0
1,517,45,4,0,1,172674,0.0,0.0,0,0,0,0,0
0,758,33,0,129142,2,26606,4.85,50.0,1,0,1,1,1
0,665,51,2,0,1,53353,0.0,0.0,0,0,0,1,0
0,631,22,6,139129,1,63747,2.18,100.0,1,0,1,0,1
0,576,33,3,0,2,190112,0.0,0.0,0,1,0,1,1
0,544,22,3,66483,1,110317,0.6,0.0,0,1,0,1,1
1,596,40,5,62389,3,148623,0.42,33.33,1,0,1,1,0
0,481,34,5,0,2,125253,0.0,50.0,0,0,1,0,1
1,498,46,1,91857,1,101954,0.9,100.0,0,0,1,1,0
0,512,31,6,0,2,168462,0.0,50.0,0,1,1,1,0
1,594,56,7,0,1,26215,0.0,100.0,0,0,1,0,0
1,570,30,10,176173,1,97045,1.82,100.0,0,0,1,0,0
0,721,38,7,0,1,53534,0.0,0.0,0,1,0,1,1
0,453,37,4,131834,2,8949,14.73,50.0,0,0,1,0,0
0,562,48,3,92347,1,163116,0.57,100.0,0,0,1,1,1
0,682,40,4,0,2,140745,0.0,50.0,0,0,1,1,1
0,748,40,3,95297,1,171515,0.56,0.0,0,0,0,1,0
0,729,32,9,0,2,150803,0.0,0.0,0,0,0,0,0
0,663,39,4,0,1,76884,0.0,100.0,0,0,1,1,0
1,735,53,8,123845,2,170454,0.73,0.0,0,0,0,0,1
0,627,62,3,143426,2,143104,1.0,50.0,1,0,1,1,1
0,713,46,5,0,1,55701,0.0,100.0,0,0,1,1,1
0,562,31,2,112708,1,186370,0.6,0.0,1,0,0,1,1
0,632,43,2,100013,1,24275,4.12,100.0,0,0,1,1,0
1,479,33,2,208165,1,50774,4.1,0.0,0,0,0,0,0
0,658,21,7,0,2,154279,0.0,0.0,0,1,0,1,1
1,598,40,9,0,1,68462,0.0,100.0,0,0,1,0,0
0,597,19,2,0,2,91036,0.0,50.0,0,0,1,1,1
0,512,33,6,121685,2,83681,1.45,50.0,0,0,1,0,1
0,704,39,2,111525,1,199484,0.56,100.0,0,0,1,1,0
0,474,26,6,0,2,152491,0.0,0.0,0,0,0,1,0
0,604,36,10,113546,1,134875,0.84,100.0,1,0,1,1,1
0,683,41,6,95696,2,184366,0.52,50.0,0,0,1,1,1
0,537,28,0,88963,2,189839,0.47,50.0,0,0,1,1,1
0,794,31,0,144880,2,175643,0.82,0.0,0,1,0,1,1
1,732,55,9,136576,1,3268,41.79,0.0,0,0,0,1,1
0,495,38,2,63093,1,47089,1.34,100.0,0,0,1,0,1
0,552,38,10,132271,2,46562,2.84,50.0,1,0,1,1,1
0,602,29,3,88814,2,62487,1.42,50.0,0,0,1,0,1
0,607,40,5,90594,1,181598,0.5,0.0,1,0,0,1,1
1,675,33,0,141816,1,64815,2.19,100.0,1,0,1,0,0
1,443,54,3,138547,1,70196,1.97,100.0,0,0,1,0,1
0,727,31,2,52192,2,160383,0.33,0.0,0,0,0,0,1
0,482,38,4,124976,1,35848,3.49,100.0,0,0,1,1,0
0,686,34,1,0,2,87278,0.0,50.0,0,0,1,0,0
0,588,35,3,104356,1,94498,1.1,100.0,1,0,1,1,0
0,605,48,10,150315,1,133486,1.13,0.0,0,1,0,0,1
0,583,39,1,129299,2,73107,1.77,50.0,0,0,1,1,0
0,738,37,7,140950,2,195333,0.72,50.0,1,0,1,1,0
0,744,30,1,128065,1,121525,1.05,100.0,0,1,1,1,0
0,781,23,2,107433,1,173843,0.62,100.0,0,0,1,1,0
0,699,34,2,117468,1,185227,0.63,100.0,0,0,1,1,0
0,639,27,2,0,2,125244,0.0,0.0,0,0,0,0,0
0,583,27,4,0,3,163113,0.0,33.33,0,0,1,0,0
0,587,42,1,0,1,123006,0.0,0.0,0,0,0,1,0
0,694,40,9,0,2,40463,0.0,50.0,0,0,1,1,0
1,570,29,4,153040,1,131363,1.17,100.0,0,0,1,0,1
1,692,45,6,142084,4,188305,0.75,25.0,1,0,1,1,0
0,511,30,5,0,2,143994,0.0,50.0,0,0,1,0,0
0,788,32,4,112079,1,89368,1.25,0.0,0,0,0,1,0
0,526,66,7,132044,2,158365,0.83,50.0,0,1,1,1,1
1,749,46,9,66582,1,78753,0.85,100.0,0,1,1,0,0
0,691,33,6,0,2,100408,0.0,50.0,0,0,1,0,1
0,481,39,6,0,1,24677,0.0,100.0,0,0,1,0,1
0,752,33,4,0,2,39570,0.0,50.0,0,0,1,1,1
0,658,38,6,102895,1,155665,0.66,0.0,0,0,0,0,0
0,679,42,2,0,1,168294,0.0,100.0,0,1,1,1,1
0,754,27,7,117578,2,87908,1.34,0.0,1,0,0,1,1
1,679,47,10,198546,2,191198,1.04,50.0,0,0,1,1,0
0,633,39,2,0,2,191207,0.0,0.0,0,1,0,0,0
0,674,31,1,0,1,128954,0.0,100.0,0,0,1,0,0
0,600,28,2,116623,1,59905,1.95,0.0,1,0,0,1,1
0,645,49,8,0,2,162012,0.0,50.0,0,1,1,1,0
0,698,36,6,0,2,19231,0.0,0.0,0,0,0,1,1
0,508,54,10,0,1,175749,0.0,100.0,0,1,1,1,1
1,555,44,3,105770,3,60533,1.75,33.33,0,0,1,0,0
1,751,48,9,0,1,137508,0.0,100.0,0,0,1,0,0
0,738,39,1,94435,2,189430,0.5,0.0,0,0,0,0,1
0,706,39,8,112889,1,6723,16.79,0.0,1,0,0,0,1
1,595,53,7,0,2,41371,0.0,50.0,0,0,1,0,0
1,577,43,3,127940,1,125140,1.02,0.0,1,0,0,0,0
0,578,36,8,129745,1,143683,0.9,100.0,1,0,1,0,1
0,699,32,3,0,2,170770,0.0,50.0,0,0,1,1,1
0,826,30,5,0,2,157397,0.0,0.0,0,0,0,0,1
1,656,46,7,141535,1,50595,2.8,100.0,1,0,1,0,0
0,556,47,2,139914,1,50390,2.78,100.0,0,0,1,0,1
1,569,41,4,120243,1,163150,0.74,100.0,0,0,1,1,0
0,765,34,9,91835,1,138280,0.66,0.0,0,0,0,1,0
0,544,37,2,0,2,135067,0.0,0.0,0,1,0,1,0
1,588,22,9,67178,1,163534,0.41,100.0,0,1,1,0,1
0,740,31,8,0,2,86657,0.0,0.0,0,1,0,0,0
0,850,38,7,115378,1,162087,0.71,0.0,0,1,0,1,1
0,766,30,4,127786,2,28879,4.42,50.0,1,0,1,1,1
1,849,41,6,0,2,169203,0.0,50.0,0,0,1,0,1
0,612,33,0,64900,2,102426,0.63,50.0,0,0,1,0,0
1,517,53,0,109172,1,54676,2.0,100.0,1,0,1,1,0
0,645,55,7,0,2,18369,0.0,50.0,0,0,1,0,1
0,696,43,4,114091,1,159888,0.71,0.0,1,0,0,1,1
0,716,40,3,0,2,167636,0.0,0.0,0,0,0,0,1
0,590,32,9,0,2,138889,0.0,50.0,0,0,1,1,0
0,656,45,7,145933,1,199392,0.73,100.0,0,0,1,0,1
0,473,35,7,131504,1,189560,0.69,100.0,1,0,1,0,0
1,742,44,8,107926,1,17375,6.21,0.0,1,0,0,0,1
1,834,57,8,112281,3,140225,0.8,33.33,1,0,1,0,0
0,721,41,7,0,2,61018,0.0,0.0,0,0,0,1,1
1,590,29,10,0,1,51907,0.0,100.0,0,1,1,1,1
0,516,31,7,0,1,47018,0.0,100.0,0,1,1,0,0
0,850,33,0,124781,1,33700,3.7,0.0,0,0,0,1,1
1,748,39,9,132865,1,59636,2.23,100.0,0,0,1,0,1
0,798,38,4,129055,1,157147,0.82,100.0,1,0,1,0,0
0,612,76,6,96166,1,191393,0.5,100.0,1,0,1,1,1
0,540,40,3,165298,1,199862,0.83,0.0,0,0,0,0,1
0,719,33,7,0,2,20016,0.0,50.0,0,1,1,0,0
1,598,48,6,120682,1,30635,3.94,100.0,0,0,1,1,0
0,796,32,5,102773,2,117832,0.87,0.0,0,1,0,1,1
1,579,42,0,144386,1,22497,6.42,100.0,1,0,1,1,1
0,850,40,7,104449,1,747,139.82,100.0,1,0,1,0,1
0,599,35,6,137102,1,76870,1.78,0.0,0,1,0,1,0
0,724,30,9,142475,1,107848,1.32,100.0,0,0,1,0,1
0,508,43,9,0,1,103726,0.0,100.0,0,0,1,0,0
0,773,37,2,103195,2,178268,0.58,50.0,0,1,1,1,0
0,526,28,1,112070,1,126281,0.89,0.0,0,0,0,1,1
0,542,29,7,0,2,196651,0.0,0.0,0,0,0,0,1
0,470,35,1,96473,1,5962,16.18,0.0,0,0,0,1,0
0,805,37,5,0,2,21928,0.0,50.0,0,1,1,1,0
1,548,49,9,108437,1,127022,0.85,0.0,1,0,0,1,0
0,672,37,5,153195,1,162763,0.94,100.0,0,0,1,1,1
0,773,45,8,96877,1,113950,0.85,100.0,0,0,1,1,1
0,614,44,6,0,2,104930,0.0,0.0,0,0,0,1,1
1,537,38,10,0,1,52337,0.0,0.0,0,0,0,0,0
0,704,40,6,95452,1,179964,0.53,0.0,0,0,0,0,1
0,586,41,3,63873,1,83753,0.76,100.0,0,1,1,1,0
0,677,24,0,148298,2,182913,0.81,0.0,0,0,0,0,0
0,558,31,7,0,2,166720,0.0,50.0,0,1,1,0,0
0,634,37,7,143258,2,192721,0.74,50.0,1,0,1,0,0
0,655,37,9,121342,1,180241,0.67,100.0,1,0,1,1,1
0,619,28,6,99152,2,48475,2.05,50.0,1,0,1,0,0
0,662,41,4,0,2,126551,0.0,50.0,0,0,1,0,0
0,705,33,7,68423,1,64872,1.05,100.0,0,1,1,1,1
1,527,35,8,0,1,98031,0.0,100.0,0,1,1,0,0
0,630,25,7,79656,1,93524,0.85,100.0,1,0,1,0,0
0,850,35,2,0,2,56991,0.0,50.0,0,0,1,1,1
1,668,53,10,110240,1,183980,0.6,0.0,0,0,0,0,0
0,573,32,9,125321,2,130234,0.96,50.0,0,0,1,0,1
0,680,27,3,0,1,32454,0.0,100.0,0,0,1,1,0
0,758,32,2,84378,1,75396,1.12,100.0,0,0,1,0,1
0,597,45,7,0,2,167756,0.0,0.0,0,0,0,1,0
0,580,35,10,136281,2,24799,5.5,50.0,1,0,1,1,1
0,622,59,5,119380,1,60429,1.98,100.0,0,0,1,1,1
0,638,62,4,108716,2,74241,1.46,50.0,1,0,1,1,1
0,640,20,4,0,2,78310,0.0,0.0,0,0,0,0,1
0,644,28,0,0,2,119419,0.0,50.0,0,1,1,1,0
0,753,31,6,106596,1,91305,1.17,0.0,0,0,0,0,0
1,629,37,10,99546,3,25136,3.96,0.0,0,0,0,0,1
1,775,30,5,0,1,193880,0.0,100.0,0,0,1,0,0
0,701,41,2,0,1,47856,0.0,100.0,0,0,1,0,0
0,708,19,7,112615,1,4491,25.08,100.0,0,1,1,1,1
0,521,22,10,0,1,101311,0.0,100.0,0,1,1,0,1
0,636,24,9,0,2,38830,0.0,0.0,0,0,0,0,1
0,529,31,5,0,2,26817,0.0,50.0,0,0,1,0,0
0,757,28,3,75381,1,199727,0.38,100.0,0,0,1,1,1
0,767,24,5,0,2,67445,0.0,50.0,0,1,1,0,1
0,525,33,5,0,2,161002,0.0,50.0,0,1,1,1,0
0,759,38,1,0,2,20778,0.0,50.0,0,1,1,1,0
1,520,45,1,123086,1,41042,3.0,100.0,1,0,1,0,1
0,738,26,3,0,2,67484,0.0,50.0,0,0,1,0,0
0,548,37,4,0,1,121763,0.0,100.0,0,1,1,1,0
1,535,48,9,109472,1,157358,0.7,100.0,0,1,1,1,0
0,615,59,4,155766,1,110275,1.41,100.0,0,1,1,1,1
0,850,38,7,101985,2,43801,2.33,0.0,1,0,0,1,0
0,487,34,2,96019,1,9085,10.57,0.0,0,0,0,0,0
0,731,30,7,0,2,143086,0.0,0.0,0,0,0,1,1
0,726,35,9,0,2,100556,0.0,0.0,0,1,0,0,1
0,609,35,2,147900,1,140000,1.06,100.0,0,0,1,0,0
0,714,52,4,100755,1,186775,0.54,100.0,0,0,1,1,1
1,694,35,7,0,1,133570,0.0,100.0,0,1,1,0,0
1,786,33,0,83036,1,154990,0.54,0.0,0,0,0,0,1
0,698,27,6,125427,2,27654,4.54,0.0,0,1,0,1,0
0,601,46,3,98202,1,137763,0.71,0.0,0,0,0,0,0
0,769,41,1,72509,1,25723,2.82,100.0,0,1,1,1,0
0,850,44,3,140393,2,186285,0.75,0.0,1,0,0,1,1
1,646,50,5,142644,2,142208,1.0,50.0,0,1,1,0,1
1,659,44,9,23503,1,169862,0.14,0.0,0,0,0,0,1
0,487,33,8,145729,1,41365,3.52,100.0,0,1,1,1,0
0,740,40,2,122295,2,30812,3.97,50.0,1,0,1,0,1
0,686,39,4,0,2,155023,0.0,50.0,0,0,1,1,0
0,612,36,5,119799,2,159416,0.75,50.0,0,1,1,0,0
0,655,37,8,163708,2,76259,2.15,0.0,0,1,0,1,0
0,617,34,1,61687,2,105965,0.58,50.0,0,0,1,1,0
0,674,27,4,79144,1,50743,1.56,0.0,0,0,0,0,1
0,711,32,5,0,2,147720,0.0,50.0,0,1,1,1,1
0,624,27,7,104848,1,167387,0.63,100.0,1,0,1,0,1
0,597,26,5,0,2,95159,0.0,0.0,0,1,0,1,1
0,682,46,4,0,1,4654,0.0,100.0,0,1,1,1,1
0,775,45,8,0,1,130376,0.0,100.0,0,0,1,1,0
0,727,29,1,146652,1,173486,0.85,100.0,0,0,1,0,1
0,629,31,6,0,2,93881,0.0,50.0,0,0,1,1,0
0,684,46,0,0,2,36376,0.0,50.0,0,0,1,1,1
0,549,37,1,130622,2,128499,1.02,50.0,1,0,1,0,1
0,593,69,2,187013,2,105898,1.77,0.0,1,0,0,1,1
0,536,40,9,0,2,11959,0.0,50.0,0,1,1,1,1
0,707,36,6,0,1,98810,0.0,0.0,0,0,0,0,0
0,592,41,0,0,2,65906,0.0,50.0,0,1,1,1,0
0,703,44,6,98862,1,151516,0.65,100.0,0,0,1,1,0
0,723,45,4,0,2,37214,0.0,50.0,0,1,1,0,0
0,452,52,1,98443,2,92033,1.07,0.0,1,0,0,1,0
0,552,42,4,0,2,195692,0.0,0.0,0,1,0,1,0
1,633,47,0,0,1,6342,0.0,100.0,0,0,1,0,1
0,479,23,9,123575,1,95148,1.3,0.0,1,0,0,0,1
0,768,25,6,0,2,21215,0.0,50.0,0,0,1,1,1
0,742,31,4,105239,1,19700,5.34,100.0,0,0,1,1,1
1,668,56,9,110993,1,134396,0.83,100.0,1,0,1,1,0
0,707,44,3,0,2,135077,0.0,50.0,0,1,1,1,1
1,754,39,7,157691,2,133600,1.18,50.0,0,1,1,1,0
1,544,47,5,105245,1,99922,1.05,0.0,1,0,0,1,0
0,718,32,8,0,2,41399,0.0,50.0,0,1,1,1,1
0,762,31,7,117687,1,159344,0.74,100.0,0,0,1,1,1
0,772,23,2,0,2,18364,0.0,50.0,0,0,1,1,0
1,691,37,7,123067,1,98162,1.25,100.0,1,0,1,0,1
0,502,45,0,0,1,84663,0.0,0.0,0,0,0,1,0
0,563,34,6,0,2,36536,0.0,0.0,0,0,0,0,0
0,676,41,4,101457,1,79101,1.28,100.0,0,0,1,0,1
0,576,52,2,100549,2,16644,6.04,50.0,0,1,1,1,1
0,629,35,4,174588,2,158420,1.1,0.0,0,1,0,1,1
0,625,52,8,121161,1,48988,2.47,100.0,0,1,1,1,0
0,628,45,9,0,2,96862,0.0,50.0,0,0,1,1,1
0,471,36,5,90063,2,96366,0.93,50.0,1,0,1,0,1
0,811,45,5,0,2,146123,0.0,50.0,0,0,1,0,1
0,504,42,3,134936,2,135178,1.0,0.0,0,0,0,1,0
0,687,24,3,110495,1,158615,0.7,100.0,0,0,1,0,0
0,660,37,2,133200,1,71433,1.86,0.0,1,0,0,0,0
0,548,41,4,82596,1,55672,1.48,0.0,0,0,0,0,1
0,609,31,9,103837,1,150218,0.69,100.0,1,0,1,1,1
1,659,42,2,0,1,162734,0.0,0.0,0,1,0,0,0
1,526,52,8,93590,1,21228,4.41,0.0,0,0,0,1,1
0,725,40,8,104149,1,62027,1.68,100.0,1,0,1,1,0
1,519,38,1,114141,1,60988,1.87,100.0,1,0,1,1,1
0,562,31,9,117153,1,108675,1.08,100.0,1,0,1,0,1
1,482,45,7,156353,1,72643,2.15,100.0,1,0,1,1,0
0,535,37,3,175534,2,9241,19.0,50.0,0,1,1,1,1
1,561,27,9,135637,1,153080,0.89,100.0,0,0,1,0,0
0,661,30,7,0,2,72196,0.0,50.0,0,0,1,0,0
0,771,27,2,0,2,199527,0.0,50.0,0,0,1,1,1
0,545,26,7,0,2,156598,0.0,0.0,0,0,0,1,1
0,850,33,2,83415,1,74917,1.11,0.0,1,0,0,0,1
0,601,43,3,141859,2,111249,1.28,50.0,1,0,1,1,1
0,712,38,7,132767,2,59115,2.25,50.0,1,0,1,1,1
0,589,31,10,110635,1,148218,0.75,100.0,0,0,1,0,0
0,600,37,8,177657,1,77142,2.3,100.0,0,1,1,1,1
0,642,41,4,157777,1,67484,2.34,100.0,1,0,1,1,0
1,575,47,9,107915,2,63452,1.7,50.0,1,0,1,1,1
0,570,57,5,86568,1,103660,0.84,0.0,1,0,0,0,1
1,532,52,9,137755,1,163191,0.84,100.0,1,0,1,1,0
